130375986,2010/4/7 3:31,Babalawo Dobolade,Central Time (US & Canada),"Chicago,IL"
14325500,2008/4/7 18:26,Jim Clark,Central Time (US & Canada),"Dallas, TX and thereabouts"
714527227,2012/7/24 16:10,e???,Pacific Time (US & Canada),demonville.
4291349773,2015/11/19 15:45,Update Odisha,Kolkata,
1651826678,2013/8/7 2:34,Bryson Morgan,,
294925462,2011/5/8 1:43,elyse,Eastern Time (US & Canada),in the TARDIS
3010594606,2015/2/1 17:35,#StillWithHer,,protecting lewis
2342837810,2014/2/14 1:32,Bitgenomic,,
533767259,2012/3/23 2:18,Brian DogLover Young,,
2525583960,2014/5/26 18:27,Rohane????Sood,,My homea?o???
2919068299,2014/12/4 23:13,O'Gorman,,
1590069896,2013/7/13 3:41,_Zaya???a?????,Eastern Time (US & Canada),
117594050,2010/2/26 1:06,Tweet Doggy,Pacific Time (US & Canada),West Coast
237113949,2011/1/12 3:17,S.e??1,Eastern Time (US & Canada),living.
2863305083,2014/11/5 21:40,Ethan,,"Bristol, CT"
2752312821,2014/8/27 7:07,Will,,
4706038334,2016/1/4 0:09,Ba??kan,Pacific Time (US & Canada),United States
22730293,2009/3/4 3:59,Ryan McCann,Eastern Time (US & Canada),"Washington, DC"
3411503980,2015/8/9 23:44,a??e???,,D[M]V
1361617716,2013/4/18 11:05,e???e???,, 
3112591889,2015/3/25 2:28,JFM3,,The Kitchen
325041388,2011/6/27 16:57,Dec?-nquet??,Central Time (US & Canada),
2314547048,2014/1/28 0:15,Divine Feminine a???,Eastern Time (US & Canada),Spending all my $ on my baby
1631169672,2013/7/29 20:32,Claire,Pacific Time (US & Canada),anywhere but here
42448512,2009/5/25 17:39,John R. Sechrist II,Eastern Time (US & Canada),"Charlotte, North Carolina"
90772035,2009/11/18 1:38,Samantha Stone e???,Central Time (US & Canada),
22529655,2009/3/2 20:39,Lion Heart,Eastern Time (US & Canada),"Brooklyn, NY"
42949495,2009/5/27 19:10,Marley,Eastern Time (US & Canada),PG shawty 
589097875,2012/5/24 12:49,JWT South Asia,New Delhi,India
194594472,2010/9/24 14:35,50 Cent,Eastern Time (US & Canada),feel good inc.
906688382,2012/10/26 20:04,Razi,London,London
238588891,2011/1/15 14:46,Daye????,Central Time (US & Canada),Where You Wanna Be 
383032690,2011/10/1 4:20,Emma Dickerhoff,Central Time (US & Canada),
170755697,2010/7/25 17:41,Nitish Jha,Hawaii,Hong Kong
3076014264,2015/3/13 5:24,Laurence Lewis,Pacific Time (US & Canada),
622267173,2012/6/29 19:50,Cannabis News,Atlantic Time (Canada),
257792871,2011/2/26 5:04,donald moyer.,Central Time (US & Canada),New York
2206839304,2013/12/4 3:25,Jess,Atlantic Time (Canada),
